contestId,index,timeLimit,memoryLimit
1149,A,No Time Limit,No Memory Limit
1148,H,No Time Limit,No Memory Limit
1148,G,No Time Limit,No Memory Limit
1148,F,No Time Limit,No Memory Limit
1148,E,No Time Limit,No Memory Limit
1148,D,No Time Limit,No Memory Limit
1148,C,No Time Limit,No Memory Limit
1148,B,No Time Limit,No Memory Limit
1148,A,No Time Limit,No Memory Limit
1147,F,No Time Limit,No Memory Limit
1147,E,No Time Limit,No Memory Limit
1147,D,No Time Limit,No Memory Limit
1147,C,No Time Limit,No Memory Limit
1147,B,No Time Limit,No Memory Limit
1147,A,No Time Limit,No Memory Limit
1146,H,No Time Limit,No Memory Limit
1146,G,No Time Limit,No Memory Limit
1146,F,No Time Limit,No Memory Limit
1146,E,No Time Limit,No Memory Limit
1146,D,No Time Limit,No Memory Limit
1146,C,No Time Limit,No Memory Limit
1146,B,No Time Limit,No Memory Limit
1146,A,No Time Limit,No Memory Limit
1145,G,No Time Limit,No Memory Limit
1145,F,No Time Limit,No Memory Limit
1145,E,No Time Limit,No Memory Limit
1145,D,No Time Limit,No Memory Limit
1145,C,No Time Limit,No Memory Limit
1145,B,No Time Limit,No Memory Limit
1145,A,No Time Limit,No Memory Limit
1144,G,No Time Limit,No Memory Limit
1144,F,No Time Limit,No Memory Limit
1144,E,No Time Limit,No Memory Limit
1144,D,No Time Limit,No Memory Limit
1144,C,No Time Limit,No Memory Limit
1144,B,No Time Limit,No Memory Limit
1144,A,No Time Limit,No Memory Limit
1143,C,No Time Limit,No Memory Limit
1143,B,No Time Limit,No Memory Limit
1143,A,No Time Limit,No Memory Limit
1142,E,No Time Limit,No Memory Limit
1142,D,No Time Limit,No Memory Limit
1142,C,No Time Limit,No Memory Limit
1142,B,No Time Limit,No Memory Limit
1142,A,No Time Limit,No Memory Limit
1141,G,No Time Limit,No Memory Limit
1141,F2,No Time Limit,No Memory Limit
1141,F1,No Time Limit,No Memory Limit
1141,E,No Time Limit,No Memory Limit
1141,D,No Time Limit,No Memory Limit
1141,C,No Time Limit,No Memory Limit
1141,B,No Time Limit,No Memory Limit
1141,A,No Time Limit,No Memory Limit
1140,G,No Time Limit,No Memory Limit
1140,F,No Time Limit,No Memory Limit
1140,E,No Time Limit,No Memory Limit
1140,D,No Time Limit,No Memory Limit
1140,C,No Time Limit,No Memory Limit
1140,B,No Time Limit,No Memory Limit
1140,A,No Time Limit,No Memory Limit
1139,F,No Time Limit,No Memory Limit
1139,E,No Time Limit,No Memory Limit
1139,D,No Time Limit,No Memory Limit
1139,C,No Time Limit,No Memory Limit
1139,B,No Time Limit,No Memory Limit
1139,A,No Time Limit,No Memory Limit
1138,B,No Time Limit,No Memory Limit
1138,A,No Time Limit,No Memory Limit
1137,F,No Time Limit,No Memory Limit
1137,E,No Time Limit,No Memory Limit
1137,D,No Time Limit,No Memory Limit
1137,C,No Time Limit,No Memory Limit
1137,B,No Time Limit,No Memory Limit
1137,A,No Time Limit,No Memory Limit
1136,E,No Time Limit,No Memory Limit
1136,D,No Time Limit,No Memory Limit
1136,C,No Time Limit,No Memory Limit
1136,B,No Time Limit,No Memory Limit
1136,A,No Time Limit,No Memory Limit
1133,F2,No Time Limit,No Memory Limit
1133,F1,No Time Limit,No Memory Limit
1133,E,No Time Limit,No Memory Limit
1133,D,No Time Limit,No Memory Limit
1133,C,No Time Limit,No Memory Limit
1133,B,No Time Limit,No Memory Limit
1133,A,No Time Limit,No Memory Limit
1132,G,No Time Limit,No Memory Limit
1132,F,No Time Limit,No Memory Limit
1132,E,No Time Limit,No Memory Limit
1132,D,No Time Limit,No Memory Limit
1132,C,No Time Limit,No Memory Limit
1132,B,No Time Limit,No Memory Limit
1132,A,No Time Limit,No Memory Limit
1131,G,No Time Limit,No Memory Limit
1131,F,No Time Limit,No Memory Limit
1131,E,No Time Limit,No Memory Limit
1131,D,No Time Limit,No Memory Limit
1131,C,No Time Limit,No Memory Limit
1131,B,No Time Limit,No Memory Limit
1131,A,No Time Limit,No Memory Limit
1130,C,No Time Limit,No Memory Limit
1130,B,No Time Limit,No Memory Limit
1130,A,No Time Limit,No Memory Limit
1129,E,No Time Limit,No Memory Limit
1129,D,No Time Limit,No Memory Limit
1129,C,No Time Limit,No Memory Limit
1129,B,No Time Limit,No Memory Limit
1129,A2,No Time Limit,No Memory Limit
1129,A1,No Time Limit,No Memory Limit
1121,C,No Time Limit,No Memory Limit
1121,B,No Time Limit,No Memory Limit
1121,A,No Time Limit,No Memory Limit
1120,F,No Time Limit,No Memory Limit
1120,E,No Time Limit,No Memory Limit
1120,D,No Time Limit,No Memory Limit
1120,C,No Time Limit,No Memory Limit
1120,B,No Time Limit,No Memory Limit
1120,A,No Time Limit,No Memory Limit
1119,H,No Time Limit,No Memory Limit
1119,G,No Time Limit,No Memory Limit
1119,F,No Time Limit,No Memory Limit
1119,E,No Time Limit,No Memory Limit
1119,D,No Time Limit,No Memory Limit
1119,C,No Time Limit,No Memory Limit
1119,B,No Time Limit,No Memory Limit
1119,A,No Time Limit,No Memory Limit
1118,F2,No Time Limit,No Memory Limit
1118,F1,No Time Limit,No Memory Limit
1118,E,No Time Limit,No Memory Limit
1118,D2,No Time Limit,No Memory Limit
1118,D1,No Time Limit,No Memory Limit
1118,C,No Time Limit,No Memory Limit
1118,B,No Time Limit,No Memory Limit
1118,A,No Time Limit,No Memory Limit
1117,G,No Time Limit,No Memory Limit
1117,F,No Time Limit,No Memory Limit
1117,E,No Time Limit,No Memory Limit
1117,D,No Time Limit,No Memory Limit
1117,C,No Time Limit,No Memory Limit
1117,B,No Time Limit,No Memory Limit
1117,A,No Time Limit,No Memory Limit
1116,D6,No Time Limit,No Memory Limit
1116,D5,No Time Limit,No Memory Limit
1116,D4,No Time Limit,No Memory Limit
1116,D3,No Time Limit,No Memory Limit
1116,D2,No Time Limit,No Memory Limit
1116,D1,No Time Limit,No Memory Limit
1116,C3,No Time Limit,No Memory Limit
1116,C2,No Time Limit,No Memory Limit
1116,C1,No Time Limit,No Memory Limit
1116,B2,No Time Limit,No Memory Limit
1116,B1,No Time Limit,No Memory Limit
1116,A2,No Time Limit,No Memory Limit
1116,A1,No Time Limit,No Memory Limit
1115,U3,No Time Limit,No Memory Limit
1115,U2,No Time Limit,No Memory Limit
1115,U1,No Time Limit,No Memory Limit
1115,G3,No Time Limit,No Memory Limit
1115,G2,No Time Limit,No Memory Limit
1115,G1,No Time Limit,No Memory Limit
1114,F,No Time Limit,No Memory Limit
1114,E,No Time Limit,No Memory Limit
1114,D,No Time Limit,No Memory Limit
1114,C,No Time Limit,No Memory Limit
1114,B,No Time Limit,No Memory Limit
1114,A,No Time Limit,No Memory Limit
1113,B,No Time Limit,No Memory Limit
1113,A,No Time Limit,No Memory Limit
1111,E,No Time Limit,No Memory Limit
1111,D,No Time Limit,No Memory Limit
1111,C,No Time Limit,No Memory Limit
1111,B,No Time Limit,No Memory Limit
1111,A,No Time Limit,No Memory Limit
1110,H,No Time Limit,No Memory Limit
1110,G,No Time Limit,No Memory Limit
1110,F,No Time Limit,No Memory Limit
1110,E,No Time Limit,No Memory Limit
1110,D,No Time Limit,No Memory Limit
1110,C,No Time Limit,No Memory Limit
1110,B,No Time Limit,No Memory Limit
1110,A,No Time Limit,No Memory Limit
1109,F,No Time Limit,No Memory Limit
1109,E,No Time Limit,No Memory Limit
1109,D,No Time Limit,No Memory Limit
1109,C,No Time Limit,No Memory Limit
1109,B,No Time Limit,No Memory Limit
1109,A,No Time Limit,No Memory Limit
1108,F,No Time Limit,No Memory Limit
1108,E2,No Time Limit,No Memory Limit
1108,E1,No Time Limit,No Memory Limit
1108,D,No Time Limit,No Memory Limit
1108,C,No Time Limit,No Memory Limit
1108,B,No Time Limit,No Memory Limit
1108,A,No Time Limit,No Memory Limit
1107,G,No Time Limit,No Memory Limit
1107,F,No Time Limit,No Memory Limit
1107,E,No Time Limit,No Memory Limit
1107,D,No Time Limit,No Memory Limit
1107,C,No Time Limit,No Memory Limit
1107,B,No Time Limit,No Memory Limit
1107,A,No Time Limit,No Memory Limit
1106,F,No Time Limit,No Memory Limit
1106,E,No Time Limit,No Memory Limit
1106,D,No Time Limit,No Memory Limit
1106,C,No Time Limit,No Memory Limit
1106,B,No Time Limit,No Memory Limit
1106,A,No Time Limit,No Memory Limit
1105,E,No Time Limit,No Memory Limit
1105,D,No Time Limit,No Memory Limit
1105,C,No Time Limit,No Memory Limit
1105,B,No Time Limit,No Memory Limit
1105,A,No Time Limit,No Memory Limit
1104,B,No Time Limit,No Memory Limit
1104,A,No Time Limit,No Memory Limit
1103,E,No Time Limit,No Memory Limit
1103,D,No Time Limit,No Memory Limit
1103,C,No Time Limit,No Memory Limit
1103,B,No Time Limit,No Memory Limit
1103,A,No Time Limit,No Memory Limit
1102,F,No Time Limit,No Memory Limit
1102,E,No Time Limit,No Memory Limit
1102,D,No Time Limit,No Memory Limit
1102,C,No Time Limit,No Memory Limit
1102,B,No Time Limit,No Memory Limit
1102,A,No Time Limit,No Memory Limit
1101,G,No Time Limit,No Memory Limit
1101,F,No Time Limit,No Memory Limit
1101,E,No Time Limit,No Memory Limit
1101,D,No Time Limit,No Memory Limit
1101,C,No Time Limit,No Memory Limit
1101,B,No Time Limit,No Memory Limit
1101,A,No Time Limit,No Memory Limit
1100,F,No Time Limit,No Memory Limit
1100,E,No Time Limit,No Memory Limit
1100,D,No Time Limit,No Memory Limit
1100,C,No Time Limit,No Memory Limit
1100,B,No Time Limit,No Memory Limit
1100,A,No Time Limit,No Memory Limit
1099,F,No Time Limit,No Memory Limit
1099,C,No Time Limit,No Memory Limit
1099,B,No Time Limit,No Memory Limit
1099,A,No Time Limit,No Memory Limit
1098,F,No Time Limit,No Memory Limit
1098,E,No Time Limit,No Memory Limit
1098,D,No Time Limit,No Memory Limit
1098,C,No Time Limit,No Memory Limit
1098,B,No Time Limit,No Memory Limit
1098,A,No Time Limit,No Memory Limit
1097,H,No Time Limit,No Memory Limit
1097,G,No Time Limit,No Memory Limit
1097,F,No Time Limit,No Memory Limit
1097,E,No Time Limit,No Memory Limit
1097,D,No Time Limit,No Memory Limit
1097,C,No Time Limit,No Memory Limit
1097,B,No Time Limit,No Memory Limit
1097,A,No Time Limit,No Memory Limit
1096,G,No Time Limit,No Memory Limit
1096,F,No Time Limit,No Memory Limit
1096,E,No Time Limit,No Memory Limit
1096,D,No Time Limit,No Memory Limit
1096,C,No Time Limit,No Memory Limit
1096,B,No Time Limit,No Memory Limit
1096,A,No Time Limit,No Memory Limit
1095,F,No Time Limit,No Memory Limit
1095,E,No Time Limit,No Memory Limit
1095,D,No Time Limit,No Memory Limit
1095,C,No Time Limit,No Memory Limit
1095,B,No Time Limit,No Memory Limit
1095,A,No Time Limit,No Memory Limit
1093,G,No Time Limit,No Memory Limit
1093,F,No Time Limit,No Memory Limit
1093,E,No Time Limit,No Memory Limit
1093,D,No Time Limit,No Memory Limit
1093,C,No Time Limit,No Memory Limit
1093,B,No Time Limit,No Memory Limit
1093,A,No Time Limit,No Memory Limit
1092,F,No Time Limit,No Memory Limit
1092,E,No Time Limit,No Memory Limit
1092,D2,No Time Limit,No Memory Limit
1092,D1,No Time Limit,No Memory Limit
1092,C,No Time Limit,No Memory Limit
1092,B,No Time Limit,No Memory Limit
1092,A,No Time Limit,No Memory Limit
1091,H,No Time Limit,No Memory Limit
1091,G,No Time Limit,No Memory Limit
1091,F,No Time Limit,No Memory Limit
1091,E,No Time Limit,No Memory Limit
1091,D,No Time Limit,No Memory Limit
1091,C,No Time Limit,No Memory Limit
1091,B,No Time Limit,No Memory Limit
1091,A,No Time Limit,No Memory Limit
1090,M,No Time Limit,No Memory Limit
1090,L,No Time Limit,No Memory Limit
1090,K,No Time Limit,No Memory Limit
1090,J,No Time Limit,No Memory Limit
1090,I,No Time Limit,No Memory Limit
1090,H,No Time Limit,No Memory Limit
1090,G,No Time Limit,No Memory Limit
1090,F,No Time Limit,No Memory Limit
1090,E,No Time Limit,No Memory Limit
1090,D,No Time Limit,No Memory Limit
1090,C,No Time Limit,No Memory Limit
1090,B,No Time Limit,No Memory Limit
1090,A,No Time Limit,No Memory Limit
1089,M,No Time Limit,No Memory Limit
1089,L,No Time Limit,No Memory Limit
1089,K,No Time Limit,No Memory Limit
1089,J,No Time Limit,No Memory Limit
1089,I,No Time Limit,No Memory Limit
1089,H,No Time Limit,No Memory Limit
1089,G,No Time Limit,No Memory Limit
1089,F,No Time Limit,No Memory Limit
1089,E,No Time Limit,No Memory Limit
1089,D,No Time Limit,No Memory Limit
1089,C,No Time Limit,No Memory Limit
1089,B,No Time Limit,No Memory Limit
1089,A,No Time Limit,No Memory Limit
1088,F,No Time Limit,No Memory Limit
1088,E,No Time Limit,No Memory Limit
1088,D,No Time Limit,No Memory Limit
1088,C,No Time Limit,No Memory Limit
1088,B,No Time Limit,No Memory Limit
1088,A,No Time Limit,No Memory Limit
1086,F,No Time Limit,No Memory Limit
1085,G,No Time Limit,No Memory Limit
1085,F,No Time Limit,No Memory Limit
1085,E,No Time Limit,No Memory Limit
1085,D,No Time Limit,No Memory Limit
1085,C,No Time Limit,No Memory Limit
1085,B,No Time Limit,No Memory Limit
1085,A,No Time Limit,No Memory Limit
1084,C,No Time Limit,No Memory Limit
1084,B,No Time Limit,No Memory Limit
1084,A,No Time Limit,No Memory Limit
1083,F,No Time Limit,No Memory Limit
1083,E,No Time Limit,No Memory Limit
1083,D,No Time Limit,No Memory Limit
1083,C,No Time Limit,No Memory Limit
1083,B,No Time Limit,No Memory Limit
1083,A,No Time Limit,No Memory Limit
1082,G,No Time Limit,No Memory Limit
1082,F,No Time Limit,No Memory Limit
1082,E,No Time Limit,No Memory Limit
1082,D,No Time Limit,No Memory Limit
1082,C,No Time Limit,No Memory Limit
1082,B,No Time Limit,No Memory Limit
1082,A,No Time Limit,No Memory Limit
1081,H,No Time Limit,No Memory Limit
1081,G,No Time Limit,No Memory Limit
1081,F,No Time Limit,No Memory Limit
1081,E,No Time Limit,No Memory Limit
1081,D,No Time Limit,No Memory Limit
1081,C,No Time Limit,No Memory Limit
1081,B,No Time Limit,No Memory Limit
1081,A,No Time Limit,No Memory Limit
1080,F,No Time Limit,No Memory Limit
1080,E,No Time Limit,No Memory Limit
1080,D,No Time Limit,No Memory Limit
1080,C,No Time Limit,No Memory Limit
1080,B,No Time Limit,No Memory Limit
1080,A,No Time Limit,No Memory Limit
1078,E,No Time Limit,No Memory Limit
1077,F2,No Time Limit,No Memory Limit
1077,F1,No Time Limit,No Memory Limit
1077,E,No Time Limit,No Memory Limit
1077,D,No Time Limit,No Memory Limit
1077,C,No Time Limit,No Memory Limit
1077,B,No Time Limit,No Memory Limit
1077,A,No Time Limit,No Memory Limit
1076,G,No Time Limit,No Memory Limit
1076,F,No Time Limit,No Memory Limit
1076,E,No Time Limit,No Memory Limit
1076,D,No Time Limit,No Memory Limit
1076,C,No Time Limit,No Memory Limit
1076,B,No Time Limit,No Memory Limit
1076,A,No Time Limit,No Memory Limit
1075,B,No Time Limit,No Memory Limit
1075,A,No Time Limit,No Memory Limit
1073,G,No Time Limit,No Memory Limit
1073,F,No Time Limit,No Memory Limit
1073,E,No Time Limit,No Memory Limit
1073,D,No Time Limit,No Memory Limit
1073,C,No Time Limit,No Memory Limit
1073,B,No Time Limit,No Memory Limit
1073,A,No Time Limit,No Memory Limit
1071,E,No Time Limit,No Memory Limit
1070,M,No Time Limit,No Memory Limit
1070,L,No Time Limit,No Memory Limit
1070,K,No Time Limit,No Memory Limit
1070,J,No Time Limit,No Memory Limit
1070,I,No Time Limit,No Memory Limit
1070,H,No Time Limit,No Memory Limit
1070,G,No Time Limit,No Memory Limit
1070,F,No Time Limit,No Memory Limit
1070,E,No Time Limit,No Memory Limit
1070,D,No Time Limit,No Memory Limit
1070,C,No Time Limit,No Memory Limit
1070,B,No Time Limit,No Memory Limit
1070,A,No Time Limit,No Memory Limit
1068,C,No Time Limit,No Memory Limit
1068,B,No Time Limit,No Memory Limit
1068,A,No Time Limit,No Memory Limit
1067,E,No Time Limit,No Memory Limit
1067,D,No Time Limit,No Memory Limit
1067,C,No Time Limit,No Memory Limit
1067,B,No Time Limit,No Memory Limit
1067,A,No Time Limit,No Memory Limit
1066,F,No Time Limit,No Memory Limit
1066,E,No Time Limit,No Memory Limit
1066,D,No Time Limit,No Memory Limit
1066,C,No Time Limit,No Memory Limit
1066,B,No Time Limit,No Memory Limit
1066,A,No Time Limit,No Memory Limit
1065,G,No Time Limit,No Memory Limit
1065,F,No Time Limit,No Memory Limit
1065,E,No Time Limit,No Memory Limit
1065,D,No Time Limit,No Memory Limit
1065,C,No Time Limit,No Memory Limit
1065,B,No Time Limit,No Memory Limit
1065,A,No Time Limit,No Memory Limit
1064,B,No Time Limit,No Memory Limit
1064,A,No Time Limit,No Memory Limit
1063,F,No Time Limit,No Memory Limit
1063,E,No Time Limit,No Memory Limit
1063,D,No Time Limit,No Memory Limit
1063,C,No Time Limit,No Memory Limit
1063,B,No Time Limit,No Memory Limit
1063,A,No Time Limit,No Memory Limit
1062,F,No Time Limit,No Memory Limit
1062,E,No Time Limit,No Memory Limit
1062,D,No Time Limit,No Memory Limit
1062,C,No Time Limit,No Memory Limit
1062,B,No Time Limit,No Memory Limit
1062,A,No Time Limit,No Memory Limit
1061,F,No Time Limit,No Memory Limit
1061,E,No Time Limit,No Memory Limit
1061,D,No Time Limit,No Memory Limit
1061,C,No Time Limit,No Memory Limit
1061,B,No Time Limit,No Memory Limit
1061,A,No Time Limit,No Memory Limit
1060,H,No Time Limit,No Memory Limit
1060,G,No Time Limit,No Memory Limit
1060,F,No Time Limit,No Memory Limit
1060,E,No Time Limit,No Memory Limit
1060,D,No Time Limit,No Memory Limit
1060,C,No Time Limit,No Memory Limit
1060,B,No Time Limit,No Memory Limit
1060,A,No Time Limit,No Memory Limit
1059,E,No Time Limit,No Memory Limit
1059,D,No Time Limit,No Memory Limit
1059,C,No Time Limit,No Memory Limit
1059,B,No Time Limit,No Memory Limit
1059,A,No Time Limit,No Memory Limit
1057,C,No Time Limit,No Memory Limit
1057,B,No Time Limit,No Memory Limit
1057,A,No Time Limit,No Memory Limit
1056,H,No Time Limit,No Memory Limit
1056,G,No Time Limit,No Memory Limit
1056,F,No Time Limit,No Memory Limit
1056,E,No Time Limit,No Memory Limit
1056,D,No Time Limit,No Memory Limit
1056,C,No Time Limit,No Memory Limit
1056,B,No Time Limit,No Memory Limit
1056,A,No Time Limit,No Memory Limit
1055,G,No Time Limit,No Memory Limit
1055,F,No Time Limit,No Memory Limit
1055,E,No Time Limit,No Memory Limit
1055,D,No Time Limit,No Memory Limit
1055,C,No Time Limit,No Memory Limit
1055,B,No Time Limit,No Memory Limit
1055,A,No Time Limit,No Memory Limit
1054,H,No Time Limit,No Memory Limit
1054,G,No Time Limit,No Memory Limit
1054,F,No Time Limit,No Memory Limit
1054,E,No Time Limit,No Memory Limit
1054,D,No Time Limit,No Memory Limit
1054,C,No Time Limit,No Memory Limit
1054,B,No Time Limit,No Memory Limit
1054,A,No Time Limit,No Memory Limit
1053,E,No Time Limit,No Memory Limit
1051,G,No Time Limit,No Memory Limit
1051,F,No Time Limit,No Memory Limit
1051,E,No Time Limit,No Memory Limit
1051,D,No Time Limit,No Memory Limit
1051,C,No Time Limit,No Memory Limit
1051,B,No Time Limit,No Memory Limit
1051,A,No Time Limit,No Memory Limit
